location,cause,year,val
Kazakhstan,Chronic respiratory diseases,2012,45.32337437390501
Democratic People's Republic of Korea,Chronic respiratory diseases,2007,108.27441745800203
Bulgaria,Neurological disorders,2011,52.70504090512955
Greece,Respiratory infections,2012,33.10353366595899
Greece,Diabetes,2012,40.1948326357989
Cabo Verde,Postpartum disorders,2011,31.57289054581331
Cabo Verde,Diabetes,2011,30.05030200516672
Fiji,Chronic respiratory diseases,2010,41.9959564626087
Somalia,Other non-communicable diseases,2012,35.343987615928434
Liberia,Cardiovascular diseases,2005,101.25613015989136
Liberia,Other non-communicable diseases,2005,30.87471150430231
Gambia,Other infectious diseases,2006,34.24322193576563
Gambia,Postpartum disorders,2006,121.4657886116679
Gambia,Diabetes,2006,26.779827502154976
Zambia,Digestive diseases,2012,36.95491521507407
American Samoa,Other non-communicable diseases,2009,20.31539591953044
American Samoa,Other non-communicable diseases,2012,21.241883605067493
Gambia,STD,2012,57.21771630547653
Gambia,Respiratory infections,2012,93.7108399378001
Gambia,Enteric infections,2012,39.25889139809219
Iraq,Cardiovascular diseases,2012,173.60518052928984
Burundi,Diabetes,2012,21.65817650584409
North Macedonia,Diabetes,2012,63.17138480837434
Grenada,Neoplasms,2012,146.72628174890752
Togo,Digestive diseases,2011,30.13467042073087
Uzbekistan,Postpartum disorders,2013,23.935817167934093
Cook Islands,Cardiovascular diseases,2010,250.67559139614207
Czechia,Diabetes,2006,25.725303671320184
Samoa,Cardiovascular diseases,2007,256.89732249758265
Eritrea,Diabetes,2010,23.197922200250584
Republic of Moldova,Neoplasms,2011,159.24379043928272
Papua New Guinea,Transport injuries,2014,26.32891574042829
Bangladesh,Digestive diseases,2012,24.707824983112022
Kiribati,Digestive diseases,2013,45.51936833846455
Kazakhstan,Transport injuries,2012,23.18957501275573
Kazakhstan,Unintentional injuries,2012,35.9905715138783
Mali,Cardiovascular diseases,2010,97.45061029329548
Bahrain,Diabetes,2009,41.57224554668465
Seychelles,Respiratory infections,2011,71.08035523288945
Republic of Korea,Diabetes,2010,35.17192543731656
Dominica,Neurological disorders,2011,44.47890463830675
Dominica,Unintentional injuries,2009,25.22709227500254
Gabon,Neoplasms,2009,77.04238727902433
Namibia,STD,2010,247.54442303052667
Namibia,Respiratory infections,2010,122.97343012636256
Namibia,Enteric infections,2010,43.12359298745938
Namibia,Postpartum disorders,2010,53.910209030456784
Namibia,Diabetes,2010,44.723076978091306
United Kingdom,Cardiovascular diseases,2006,321.0367995806617
Cambodia,Unintentional injuries,2014,26.51806427566518
Costa Rica,Neurological disorders,2011,27.36003469072999
Northern Mariana Islands,Diabetes,2011,80.27021132915458
United States Virgin Islands,Diabetes,2013,113.11550491151952
Chad,Neoplasms,2011,40.34435178232786
Iceland,Neoplasms,2012,189.9166779199412
Czechia,Neoplasms,2009,286.2616860731817
Equatorial Guinea,Tropical diseases,2011,85.81990600165047
Somalia,STD,2012,32.2614120846466
Somalia,Respiratory infections,2012,253.8942333123051
Somalia,Enteric infections,2012,106.21027337772304
Somalia,Other infectious diseases,2012,150.8772676612198
Somalia,Postpartum disorders,2012,128.35538829907662
Côte d'Ivoire,Neoplasms,2012,42.12942567532112
Democratic People's Republic of Korea,Cardiovascular diseases,2012,358.032073704544
Monaco,Cardiovascular diseases,2013,457.90648027184574
El Salvador,Diabetes,2012,84.60507255351916
Fiji,Unintentional injuries,2010,20.94027230764464
Saint Lucia,Cardiovascular diseases,2010,175.45455006126298
Republic of Moldova,Respiratory infections,2012,33.93993789912805
Serbia,Diabetes,2013,68.05185079456376
United States of America,Other non-communicable diseases,2013,20.034507248913016
American Samoa,Respiratory infections,2012,20.26873019536684
Saint Kitts and Nevis,STD,2012,40.8661523511131
Saint Kitts and Nevis,Respiratory infections,2012,33.93773172554517
Saint Kitts and Nevis,Diabetes,2012,85.4852156485014
Republic of Korea,Chronic respiratory diseases,2012,24.14506725895348
Saint Vincent and the Grenadines,Digestive diseases,2013,31.18089636396731
Papua New Guinea,Unintentional injuries,2014,26.63068762665705
Comoros,Neoplasms,2012,65.96498663205178
Eswatini,STD,2013,510.20413193939766
Eswatini,Respiratory infections,2013,152.60914292830572
Eswatini,Enteric infections,2013,55.246809977415765
Eswatini,Postpartum disorders,2013,49.9237983839116
Sweden,Cardiovascular diseases,2012,382.0068334128746
Libya,Diabetes,2013,26.8054832159983
Brazil,Neoplasms,2013,112.40269711546696
Kiribati,Homicides & suicides,2013,30.9841341279382
Puerto Rico,Chronic respiratory diseases,2009,41.83244690963025
United Republic of Tanzania,Cardiovascular diseases,2009,96.9840837310262
Tuvalu,Digestive diseases,2005,37.28173123069204
Grenada,Neurological disorders,2012,21.71906505280888
Burundi,Digestive diseases,2006,33.24632627066982
Iceland,Neurological disorders,2012,53.87914999971597
Sao Tome and Principe,Chronic respiratory diseases,2008,43.06949619595505
Zambia,Neoplasms,2006,54.58694276841377
Singapore,Neoplasms,2010,102.81111064875483
Ghana,Digestive diseases,2012,33.921363719370284
South Africa,Neoplasms,2010,98.87243775647148
Palau,Neoplasms,2011,157.64950298403957
Democratic People's Republic of Korea,Transport injuries,2007,34.06237035045884
Turkey,Neurological disorders,2011,28.33352742225835
Seychelles,Diabetes,2011,57.46367199229218
San Marino,Neoplasms,2012,334.59239775885874
United States Virgin Islands,Homicides & suicides,2010,35.96185062842271
Chile,Cardiovascular diseases,2012,152.77328039151163
Ukraine,Respiratory infections,2009,26.982628103896943
American Samoa,Diabetes,2009,100.05487461698851
United States of America,Digestive diseases,2010,34.99107134873088
Sao Tome and Principe,Transport injuries,2008,23.774903557965544
Ethiopia,Neoplasms,2010,35.62437340331537
Estonia,Chronic respiratory diseases,2014,22.653234532925527
Egypt,Neoplasms,2009,54.69761881420326
Democratic People's Republic of Korea,Chronic respiratory diseases,2012,115.71570882503416
Taiwan (Province of China),Neoplasms,2010,193.44963594387085
United Kingdom,Chronic respiratory diseases,2006,68.83337306024657
Saint Lucia,Chronic respiratory diseases,2010,23.95356722790296
Mali,Other non-communicable diseases,2010,49.48682302427751
United Republic of Tanzania,Other non-communicable diseases,2009,42.05820877430799
Timor-Leste,Digestive diseases,2012,31.459068335805856
Portugal,Digestive diseases,2011,47.15046021139943
Yemen,Neoplasms,2009,36.41793932025467
Sri Lanka,Diabetes,2009,73.11196174671204
Albania,Cardiovascular diseases,2014,403.78931274254114
United Republic of Tanzania,Neoplasms,2012,53.47701824336831
Switzerland,Unintentional injuries,2009,27.434549959875557
Andorra,Neoplasms,2013,254.11524821757044
United States of America,Respiratory infections,2013,23.144692029132997
United States of America,Diabetes,2013,50.68596619494981
Taiwan (Province of China),Neurological disorders,2010,33.54049115651848
Sweden,Respiratory infections,2012,28.835710425676147
Kyrgyzstan,Homicides & suicides,2010,26.58386755621453
Saint Vincent and the Grenadines,Unintentional injuries,2013,35.073888012943144
Bermuda,Neoplasms,2009,217.58673077750464
Uruguay,Cardiovascular diseases,2005,321.1116588490014
Panama,Cardiovascular diseases,2010,123.610314980623
Guatemala,Neoplasms,2012,68.91142270718957
Greece,Digestive diseases,2005,26.2088634042867
Samoa,Respiratory infections,2007,40.27876075931884
Kenya,STD,2013,158.495466971593
Kenya,Respiratory infections,2013,91.61132596932396
Kenya,Enteric infections,2013,64.84850209884446
Dominican Republic,Cardiovascular diseases,2009,202.9381336550567
Russian Federation,Neoplasms,2012,199.80276553189492
Armenia,Cardiovascular diseases,2009,431.72623244687327
Armenia,Other non-communicable diseases,2009,20.938619061834277
Mali,Enteric infections,2010,121.42209367447278
Mali,Other infectious diseases,2010,103.98611056715774
Mali,Postpartum disorders,2010,185.8046931886371
Ireland,Diabetes,2010,20.979849238284334
El Salvador,Cardiovascular diseases,2009,130.3618412111597
Cook Islands,Transport injuries,2010,22.63646393762137
Cook Islands,Diabetes,2010,146.78804754471906
Hungary,Neoplasms,2006,359.3323147476701
Guatemala,Unintentional injuries,2005,29.250416968942154
Denmark,Digestive diseases,2011,48.85614742575398
Ghana,Neoplasms,2006,52.15780591654
Iraq,Postpartum disorders,2012,33.367058876068235
Iraq,Diabetes,2012,34.68984693724872
Kiribati,Cardiovascular diseases,2010,283.5443963936669
Yemen,Transport injuries,2012,38.08685523919355
Morocco,Neoplasms,2013,67.78622908996431
India,Chronic respiratory diseases,2005,70.15915440809232
India,Digestive diseases,2005,35.127019230580224
Colombia,Diabetes,2012,27.62549021889432
Liberia,Postpartum disorders,2005,120.81834141935444
San Marino,Neurological disorders,2012,61.222972902777904
Philippines,Homicides & suicides,2006,20.99506942631912
Estonia,Digestive diseases,2014,44.91851591960789
Zimbabwe,Nutritional deficiencies,2013,22.13453370230419
Bermuda,Neurological disorders,2009,44.011250779569615
United Republic of Tanzania,Diabetes,2009,24.7000214674267
Angola,Nutritional deficiencies,2006,40.48197454379501
Angola,Digestive diseases,2006,33.36579758225469
Thailand,Neoplasms,2009,125.61155895135694
El Salvador,Transport injuries,2006,28.27613111609537
Greenland,Homicides & suicides,2005,92.85816239632796
Uruguay,Chronic respiratory diseases,2005,57.825042536327736
Albania,Chronic respiratory diseases,2013,23.59454010920351
Tuvalu,Neurological disorders,2005,22.097094890145293
Bahamas,Digestive diseases,2007,25.27186846089203
United States of America,Neurological disorders,2010,53.62386706768222
Marshall Islands,Cardiovascular diseases,2013,246.7927844851941
Samoa,Diabetes,2007,89.60637892496335
Suriname,Cardiovascular diseases,2013,201.4735299032451
Burundi,Unintentional injuries,2006,28.83003448221369
Madagascar,Nutritional deficiencies,2013,29.810583644832462
Dominican Republic,Transport injuries,2006,26.263804375348585
United Arab Emirates,Cardiovascular diseases,2007,58.801623771569936
Slovakia,Respiratory infections,2013,33.84117419817562
Guam,Digestive diseases,1993,20.1411892046396
Taiwan (Province of China),Homicides & suicides,2010,20.78586371265248
Democratic People's Republic of Korea,Diabetes,2007,29.03014637598638
India,Unintentional injuries,2005,36.7215481574092
Liberia,Diabetes,2005,26.88660186939691
Russian Federation,Neurological disorders,2012,34.39356461984477
Bhutan,Cardiovascular diseases,2012,136.9929077888604
American Samoa,Diabetes,2012,107.51725060094904
Samoa,Cardiovascular diseases,2014,261.6147667091388
Andorra,Neurological disorders,2013,55.92101378946366
Bahamas,Homicides & suicides,2007,28.45252864860148
Sweden,Diabetes,2012,37.98331199108532
Saint Lucia,Diabetes,2010,79.38549701604433
Uruguay,Diabetes,2005,44.4343210635796
Côte d'Ivoire,Diabetes,2009,26.4078205929197
Kiribati,Other non-communicable diseases,2010,24.090687164625567
Marshall Islands,Chronic respiratory diseases,2013,43.91442027926007
Estonia,Unintentional injuries,2014,28.00846490213196
Slovakia,Chronic respiratory diseases,2010,20.208397844368623
Uganda,Neoplasms,2009,47.49494463995409
Mali,Diabetes,2010,26.563709383423102
Greenland,Neoplasms,2010,245.48526791887676
Mali,Neoplasms,2005,46.06872555332991
Tuvalu,Homicides & suicides,2005,23.850082189020647
Comoros,Respiratory infections,2012,120.34721074798522
Comoros,Enteric infections,2012,48.62815925294157
South Sudan,Nutritional deficiencies,2010,42.47027755874157
El Salvador,Respiratory infections,2009,36.97425840105412
Israel,Neoplasms,2010,153.36710542082687
Solomon Islands,Neoplasms,2007,81.41367141669099
Iceland,Cardiovascular diseases,2005,231.31097457562848
Côte d'Ivoire,Tropical diseases,2011,172.00374377563912
Palau,Respiratory infections,2011,98.38187582774157
Bahrain,Diabetes,2007,43.67568182863727
Guam,Homicides & suicides,1993,20.73827369682228
Sri Lanka,Chronic respiratory diseases,2006,64.23596711563331
United States Virgin Islands,Cardiovascular diseases,2005,291.69686677862825
Barbados,Cardiovascular diseases,2007,259.96250328832474
Nepal,Cardiovascular diseases,2005,106.99243437909958
Lebanon,Neoplasms,2005,130.17568846853055
Lebanon,Neurological disorders,2005,22.837381763098914
Monaco,Respiratory infections,2013,71.86504610314569
Monaco,Diabetes,2013,31.850100882161552
Nepal,Chronic respiratory diseases,2010,110.74058775114187
Burundi,Cardiovascular diseases,2009,94.35776766012503
Armenia,Diabetes,2009,53.30089318137791
Hungary,Digestive diseases,2009,76.66169029043749
Hungary,Neurological disorders,2009,48.64456880094084
Eswatini,Chronic respiratory diseases,2010,31.040294239650365
Eswatini,Digestive diseases,2010,32.61704373144034
Saint Kitts and Nevis,Other non-communicable diseases,2009,20.26486531051868
Dominican Republic,STD,2009,24.5098647149349
Dominican Republic,Respiratory infections,2009,27.764289355322628
Dominican Republic,Postpartum disorders,2009,41.20541139204808
Russian Federation,Homicides & suicides,2012,52.39325226851056
Paraguay,Digestive diseases,2013,22.578487391300083
Australia,Cardiovascular diseases,2010,207.2578116032862
Armenia,Chronic respiratory diseases,2011,39.03240863645459
Armenia,Digestive diseases,2011,55.43271725946547
Mauritania,Neoplasms,2010,48.54643599337219
Kiribati,Respiratory infections,2010,102.31991540755727
Kiribati,Enteric infections,2010,49.08440786764785
Kiribati,Other infectious diseases,2010,30.584551206462145
Kiribati,Postpartum disorders,2010,60.97881230069924
Comoros,Cardiovascular diseases,2006,134.39586350321548
Egypt,Neoplasms,2007,51.52432339584931
Iraq,Unintentional injuries,2006,37.07942726450717
North Macedonia,Digestive diseases,2006,25.439110206729367
Guam,Chronic respiratory diseases,2005,23.58730282010034
Sri Lanka,Digestive diseases,2006,29.71593327342718
Ghana,STD,2006,109.69384438956348
Honduras,Respiratory infections,2005,21.74812153364183
Honduras,Enteric infections,2005,22.555517544236004
Honduras,Postpartum disorders,2005,38.23746415800783
El Salvador,Diabetes,2009,84.419571072309
Spain,Cardiovascular diseases,2011,250.00147788231573
Slovakia,Digestive diseases,2010,55.302785054207405
Slovakia,Unintentional injuries,2010,27.75533931660932
Egypt,Respiratory infections,2011,31.351872622043853
Democratic People's Republic of Korea,Transport injuries,2012,34.84480233209878
Democratic People's Republic of Korea,Diabetes,2012,31.15393886561285
Somalia,Neoplasms,2011,41.58777865230727
Saint Vincent and the Grenadines,STD,2010,20.247874602607723
Saint Vincent and the Grenadines,Respiratory infections,2010,31.962282095866502
Gambia,STD,2009,73.78057870278991
Gambia,Respiratory infections,2009,111.42136293770588
Gambia,Enteric infections,2009,54.26368077303623
United Kingdom,Respiratory infections,2009,55.65440064421328
Comoros,Other non-communicable diseases,2006,24.27628676605131
Azerbaijan,Neoplasms,2009,103.5362469868377
South Sudan,Digestive diseases,2010,26.664313703192736
Burundi,Chronic respiratory diseases,2009,22.135929003484897
Burundi,Other non-communicable diseases,2009,32.42494723137039
Cambodia,Cardiovascular diseases,2010,155.20218152950798
Morocco,Chronic respiratory diseases,2010,23.19316945284677
Botswana,Cardiovascular diseases,2006,148.183738576382
Central African Republic,Tropical diseases,2006,168.97814961993586
Eswatini,Unintentional injuries,2010,30.400129587382324
Hungary,Homicides & suicides,2009,27.08458455176722
Barbados,Skin and subcutaneous diseases,2007,25.369580151327227
Mali,STD,2005,59.12592565047403
Mali,Respiratory infections,2005,137.11166780279552
Yemen,Neoplasms,2007,35.802687642196005
Bermuda,Neoplasms,2012,231.4513896200169
Bermuda,Neurological disorders,2012,49.53538225008348
Sao Tome and Principe,Tropical diseases,2013,42.23924270143821
Malaysia,Cardiovascular diseases,2013,150.66109147574787
Nepal,Enteric infections,2005,44.266104803018735
